row_number,market_area,company_name,generator_name,dispatch_type,generation_source,generation_form,fuel_type,capacity_mw
6065,비수도권,나래에너지서비스 주식회사,군산 나눔 발전소,비중앙,신재생에너지,태양광,태양광,0.909
6066,수도권,한국수자원공사,시화 해상태양광 실증플랜트,비중앙,신재생에너지,태양광,태양광,0.2
6067,비수도권,(주)유일,(유)대불3호 태양광,비중앙,신재생에너지,태양광,태양광,0.997
6068,비수도권,(주)유일,(유)대불1호 태양광,비중앙,신재생에너지,태양광,태양광,0.997
6069,수도권,해바라기발전 주식회사,화인통상 태양광,비중앙,신재생에너지,태양광,태양광,1.452
6070,비수도권,주식회사 대흥전력,대흥전력태양광,비중앙,신재생에너지,태양광,태양광,0.997
6071,비수도권,주식회사 한빛전력,한빛전력태양광,비중앙,신재생에너지,태양광,태양광,0.997
6072,비수도권,주식회사 미래전력,미래전력태양광,비중앙,신재생에너지,태양광,태양광,0.997
6073,수도권,(주)천호태양광,천호(자일리)태양광,비중앙,신재생에너지,태양광,태양광,0.983
6074,비수도권,센트럴태양광발전소5호 주식회사,정선하늘6호 태양광,비중앙,신재생에너지,태양광,태양광,0.918
6075,비수도권,센트럴태양광발전소4호 주식회사,정선하늘5호 태양광,비중앙,신재생에너지,태양광,태양광,0.904
6076,비수도권,유한회사 한마을에너지,한마을에너지2호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.994
6077,비수도권,유한회사 한마을에너지,한마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6078,비수도권,유한회사 유니마을에너지,유니마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6079,비수도권,유한회사 산마을에너지,산마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6080,비수도권,유한회사 이례마을에너지,이례마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6081,비수도권,유한회사 냇마을에너지,냇마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6082,비수도권,유한회사 금빛마을에너지,금빛마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6083,비수도권,유한회사 들마을에너지,들마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6084,비수도권,유한회사 두리마을에너지,두리마을에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.992
6085,비수도권,주식회사보원엠앤피,보원엠앤피태양광,비중앙,신재생에너지,태양광,태양광,2.923
6086,비수도권,(주)서해열병합발전,서해열병합발전,비중앙,신재생에너지,기력,바이오매스,29.0
6087,수도권,브라이트전국태양광1호 주식회사,율극리 1호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.871
6088,비수도권,노아2호,노아2호,비중앙,신재생에너지,태양광,태양광,0.499
6089,비수도권,복 태양광발전소,복 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.498
6090,비수도권,노아 태양광발전소,노아태양광발전소,비중앙,신재생에너지,태양광,태양광,0.499
6091,비수도권,주식회사 헬리오스태양광1호,(주)헬리오스태양광1호,비중앙,신재생에너지,태양광,태양광,0.435
6092,비수도권,주식회사 휘페리온태양광1호,(주)휘페리온태양광1호,비중앙,신재생에너지,태양광,태양광,0.456
6093,비수도권,한국수력원자력(주),본사지붕 태양광발전소 1호기,비중앙,신재생에너지,태양광,태양광,1.296
6094,비수도권,(주)죽매태양광,(주)죽매태양광,비중앙,신재생에너지,태양광,태양광,0.973
6095,비수도권,주식회사 해광태양광발전소,(주)해광태양광발전소,비중앙,신재생에너지,태양광,태양광,0.973
6096,비수도권,(주)두성태양광,(주)두성태양광,비중앙,신재생에너지,태양광,태양광,0.973
6097,비수도권,주식회사 우영태양광발전소,(주)우영태양광,비중앙,신재생에너지,태양광,태양광,0.973
6098,비수도권,주식회사반곡태양광,반곡태양광발전소,비중앙,신재생에너지,태양광,태양광,0.819
6099,비수도권,피브이플랜트칠호 주식회사,피브이플랜트칠호 태양광발전,비중앙,신재생에너지,태양광,태양광,0.995
6100,비수도권,솔라원일호 주식회사,다온태양광발전소,비중앙,신재생에너지,태양광,태양광,0.499
6101,비수도권,주식회사 썬플라워1호태양광발전소,썬플라워1호태양광발전기,비중앙,신재생에너지,태양광,태양광,0.998
6102,비수도권,주식회사 태인 태양광발전소,태인태양광발전기,비중앙,신재생에너지,태양광,태양광,0.912
6103,비수도권,주식회사다건태양광발전소,다건태양광발전기,비중앙,신재생에너지,태양광,태양광,0.952
6104,수도권,서울에너지공사,천왕햇빛,비중앙,신재생에너지,태양광,태양광,0.612
6105,비수도권,한국지붕태양광2 유한회사,삼성산업태양광발전소,비중앙,신재생에너지,태양광,태양광,0.186
6106,비수도권,(유)네모그린6,동아ENG태양광발전소,비중앙,신재생에너지,태양광,태양광,0.48
6107,비수도권,주식회사 티에스에너지25호,모하솔라2호,비중앙,신재생에너지,태양광,태양광,0.972
6108,비수도권,주식회사 아산신재생복합발전,그리드위즈 제천1호,비중앙,신재생에너지,태양광,태양광,2.001
6109,비수도권,블루플래닛삼호(주),블루3호,비중앙,신재생에너지,태양광,태양광,0.994
6110,비수도권,해울솔라,해울솔라,비중앙,신재생에너지,태양광,태양광,0.496
6111,비수도권,주식회사 티에스에너지25호,HM에너지,비중앙,신재생에너지,태양광,태양광,2.0
6112,비수도권,(주)동양환경,(주)동양환경 자가용발전기,비중앙,화력,기력,폐기물,4.8
6113,비수도권,한국중부발전(주),신보령화력 태양광 #2 발전소,비중앙,신재생에너지,태양광,태양광,1.135
6114,비수도권,주식회사 티에스에너지25호,신추에너지2호,비중앙,신재생에너지,태양광,태양광,1.663
6115,제주,도원2호 태양광발전소,도원2호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.346
6116,비수도권,주식회사 티에스에너지25호,장고솔라,비중앙,신재생에너지,태양광,태양광,2.145
6117,수도권,주식회사 에스지,에스지합수 태양광발전소,비중앙,신재생에너지,태양광,태양광,1.204
6118,비수도권,주식회사 티에스에너지25호,분무골에너지2호,비중앙,신재생에너지,태양광,태양광,1.026
6119,비수도권,주식회사 티에스에너지25호,분무골에너지1호,비중앙,신재생에너지,태양광,태양광,1.337
6120,비수도권,금성태양광발전소,금성태양광발전소,비중앙,신재생에너지,태양광,태양광,0.996
6121,비수도권,옥성태양광발전소,옥성태양광발전소,비중앙,신재생에너지,태양광,태양광,0.996
6122,비수도권,쏠라포스1호태양광,쏠라포스1호태양광,비중앙,신재생에너지,태양광,태양광,0.999
6123,비수도권,한국서부발전(주),태안소수력#2,비중앙,신재생에너지,수력,소수력,5.0
6124,수도권,한국서부발전(주),의왕 연료전지,비중앙,신재생에너지,연료전지,연료전지,9.9
6125,비수도권,한국남부발전(주),화촌주민참여형솔라팜태양광,비중앙,신재생에너지,태양광,태양광,1.0
6126,비수도권,GS EPS(주),GS당진태양광 2호기,비중앙,신재생에너지,태양광,태양광,0.777
6127,비수도권,에넬엑스중부태양광 유한회사,ENELX_청양1,비중앙,신재생에너지,태양광,태양광,0.634
6128,제주,송화개발 주식회사,송화개발 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.994
6129,비수도권,주식회사 조이인프라,조이인프라 발전소,비중앙,신재생에너지,태양광,태양광,0.497
6130,비수도권,주식회사 대경에스이,주식회사 대경에스이발전기,비중앙,신재생에너지,태양광,태양광,0.706
6131,비수도권,주식회사 우정,주식회사 우정,비중앙,신재생에너지,태양광,태양광,1.0
6132,비수도권,코리아에너지발전소(주),코리아에너지발전소9호기,비중앙,신재생에너지,태양광,태양광,0.437
6133,제주,제이앤씨에너지(주),제이앤씨에너지2호,비중앙,신재생에너지,태양광,태양광,0.267
6134,제주,주식회사 와이앤케이하우징(Y&K Housing.co. Ltd.),와이앤케이에너지 1호,비중앙,신재생에너지,태양광,태양광,0.267
6135,비수도권,(유)한빛솔라,해테크의성1호,비중앙,신재생에너지,태양광,태양광,0.871
6136,비수도권,주식회사 비에스케이영양,비에스케이영양햇빛태양광,비중앙,신재생에너지,태양광,태양광,0.498
6137,비수도권,주식회사 예성에너지,예성햇빛태양광,비중앙,신재생에너지,태양광,태양광,0.498
6138,비수도권,영양양지 주식회사,영양양지햇빛발전소,비중앙,신재생에너지,태양광,태양광,0.498
6139,비수도권,에넬엑스중부태양광 유한회사,ENELX_창원2,비중앙,신재생에너지,태양광,태양광,0.54
6140,비수도권,에넬엑스중부태양광 유한회사,ENELX_창원1,비중앙,신재생에너지,태양광,태양광,0.72
6141,비수도권,에넬엑스중부태양광 유한회사,ENELX_청양2,비중앙,신재생에너지,태양광,태양광,0.339
6142,비수도권,에넬엑스중부태양광 유한회사,ENELX_천안1 태양광,비중앙,신재생에너지,태양광,태양광,0.499
6143,비수도권,에넬엑스중부태양광 유한회사,ENELX_창녕1,비중앙,신재생에너지,태양광,태양광,0.301
6144,비수도권,에넬엑스중부태양광 유한회사,ENELX_논산2,비중앙,신재생에너지,태양광,태양광,0.429
6145,비수도권,에넬엑스중부태양광 유한회사,ENELX_논산1,비중앙,신재생에너지,태양광,태양광,0.972
6146,비수도권,한국동서발전(주),광양항광양냉장태양광,비중앙,신재생에너지,태양광,태양광,0.693
6147,비수도권,주식회사 창신태양광발전소,창신 태양광발전기,비중앙,신재생에너지,태양광,태양광,0.454
6148,비수도권,농협경제지주(주) 에너지사업부,농협 밀양물류센터 태양광발전소,비중앙,신재생에너지,태양광,태양광,2.229
6149,비수도권,(주)로이상주발전소,(주)로이상주발전소,비중앙,신재생에너지,태양광,태양광,0.997
6150,비수도권,주식회사 미래에너지산업,(주)미래에너지산업,비중앙,신재생에너지,태양광,태양광,0.493
6151,비수도권,주식회사 한성솔라젠,(주)한성솔라젠,비중앙,신재생에너지,태양광,태양광,0.496
6152,제주,창영 2호 솔라원,창영2호 솔라원,비중앙,신재생에너지,태양광,태양광,0.397
6153,제주,강원 2호 솔라원,강원 2호 솔라원,비중앙,신재생에너지,태양광,태양광,0.298
6154,제주,도원3호 솔라원,도원3호 솔라원,비중앙,신재생에너지,태양광,태양광,0.298
6155,비수도권,주식회사 영양에너지,영양햇빛발전소,비중앙,신재생에너지,태양광,태양광,0.498
6156,비수도권,한국농어촌공사 영북지사,도원 수상태양광발전소,비중앙,신재생에너지,태양광,태양광,2.04
6157,비수도권,수범태양광 주식회사 ,수범 태양광 ,비중앙,신재생에너지,태양광,태양광,0.995
6158,비수도권,주식회사 선인에너지(Sun in Energy),섬진강 1호 태양광 ,비중앙,신재생에너지,태양광,태양광,0.5
6159,비수도권,비와이쏠라테크 주식회사 ,비와이쏠라테크 태양광,비중앙,신재생에너지,태양광,태양광,0.995
